object_id,department_id
437443,9
437444,9
437445,9
437446,9
437447,9
437448,9
437449,9
437450,9
437451,9
437452,9
437453,9
437454,9
437455,9
437456,9
437457,9
437458,9
437460,9
437461,9
437462,9
437463,9
437464,9
437465,9
437467,9
437468,9
437470,9
437473,9
437476,9
437477,9
437479,9
437480,9
437481,9
437487,9
437488,9
437490,9
437492,9
437494,9
437495,9
437496,9
437498,9
437499,9
437500,9
437501,9
437502,9
437503,9
437504,9
437505,9
437506,9
437507,9
437508,9
437509,9
437510,9
437512,9
437513,9
437514,9
437515,9
437516,9
437517,9
437518,9
437519,9
437520,9
437523,9
437525,9
437526,9
437527,9
437528,9
437529,9
437530,9
437531,9
437532,9
437533,9
437535,9
437536,9
437539,9
437540,9
437542,9
437543,9
437544,9
437545,9
437546,9
437547,9
437548,9
437549,9
437564,9
437585,9
437586,9
437587,9
437588,9
437589,9
437590,9
437591,9
437592,9
437593,9
437598,9
437600,9
437607,9
437609,9
437610,9
437612,9
437630,9
437631,9
437633,9
437636,9
437637,9
437638,9
437639,9
437640,9
437641,9
437642,9
437643,9
437645,9
437646,9
437647,9
437648,9
437649,9
437652,9
437654,9
437655,9
437656,9
437657,9
437658,9
437659,9
437660,9
437662,9
437670,9
437671,9
437672,9
437674,9
437675,9
437676,9
437677,9
437678,9
437679,9
437680,9
437681,9
437682,9
437683,9
437684,9
437685,9
437686,9
437687,9
437688,9
437697,9
437698,9
437699,9
437700,9
437703,9
437704,9
437705,9
437706,9
437707,9
437722,9
437724,9
437725,9
437729,9
437734,9
437736,9
437740,9
437741,9
437742,9
437745,9
437747,9
437748,9
437749,9
437750,9
437751,9
437754,9
437755,9
437756,9
437757,9
437759,9
437760,9
437763,9
437764,9
437766,9
437768,9
437769,9
437770,9
437771,9
437772,9
437775,9
437776,9
437777,9
437778,9
437779,9
437780,9
437781,9
437784,9
437787,9
437788,9
437794,9
437795,9
437804,9
437812,9
437815,9
437817,9
437819,9
437820,9
437821,9
437822,9
437823,9
437824,9
437825,9
437826,9
437827,9
437828,9
437830,9
437832,9
437834,9
437835,9
437836,9
437837,9
437838,9
437839,9
437841,9
437842,9
437843,9
437844,9
437846,9
437847,9
437848,9
437849,9
437850,9
437851,9
437852,9
437853,9
437854,9
437857,9
437858,9
437859,9
437860,9
437861,9
437862,9
437864,9
437865,9
437866,9
437867,9
437868,9
437869,9
437870,9
437871,9
437872,9
437873,9
437874,9
437875,9
437876,9
437877,9
437878,9
437879,9
437880,9
437881,9
437882,9
437883,9
437884,9
437885,9
437886,9
437887,9
437888,9
437889,9
437890,9
437891,9
437892,9
437893,9
437894,9
437895,9
437896,9
437897,9
437898,9
437899,9
437900,9
437902,9
437903,9
437909,9
437910,9
437912,9
437914,9
437915,9
437916,9
437917,9
437918,9
437919,9
437920,9
437921,9
437922,9
437923,9
437925,9
437926,9
437927,9
437928,9
437935,9
437936,9
437937,9
437939,9
437941,9
437942,9
437943,9
437944,9
437945,9
437953,9
437954,9
437955,9
437956,9
437957,9
437964,9
437965,9
437966,9
437967,9
437968,9
437970,9
437971,9
437972,9
437973,9
437974,9
437975,9
437977,9
437978,9
437979,9
437980,9
437983,9
437984,9
437985,9
437986,9
437987,9
437988,9
437989,9
437990,9
437991,9
437995,9
437996,9
437997,9
437998,9
437999,9
438000,9
438001,9
438002,9
438003,9
438004,9
438005,9
438006,9
438007,9
438008,9
438009,9
438010,9
438011,9
438012,9
438013,9
438014,9
438015,9
438016,9
438018,9
438020,9
438023,9
438024,9
438025,9
438026,9
438030,9
438031,9
438032,9
438033,9
438098,9
438099,9
438100,9
438101,9
438102,9
438103,9
438105,9
438106,9
438107,9
438110,9
438112,9
438113,9
438116,9
438117,9
438118,9
438123,9
438126,9
438127,9
438128,9
438129,9
438130,9
438132,9
438134,9
438136,9
438139,9
438144,9
438156,9
438158,9
438159,9
438169,9
438338,9
438373,9
438374,9
438375,9
438376,9
438377,9
438378,9
438379,9
438380,9
438381,9
438386,9
438387,9
438389,9
438390,9
438407,9
438417,9
438423,9
438427,9
438432,9
438434,9
438435,9
438449,9
438465,9
438466,9
438467,9
438490,9
438510,9
438541,9
438543,9
438545,9
438546,9
438551,9
438559,9
438590,9
438603,9
438605,9
438616,9
438617,9
438618,9
438619,9
438620,9
438622,9
438623,9
438624,9
438625,9
438626,9
438627,9
438628,9
438629,9
438632,9
438633,9
438634,9
438635,9
438636,9
438637,9
438638,9
438640,9
438641,9
438642,9
438643,9
438644,9
438645,9
438646,9
438647,9
438648,9
438649,9
438650,9
438652,9
438653,9
438654,9
438655,9
438658,9
438659,9
438660,9
438661,9
438662,9
438663,9
438664,9
438665,9
438666,9
438667,9
438668,9
438669,9
438670,9
438671,9
438672,9
438673,9
438674,9
438675,9
438676,9
438677,9
438678,9
438679,9
438688,9
438690,9
438691,9
438722,9
438724,9
438726,9
438727,9
438737,9
438738,9
438754,9
438761,9
438776,9
438783,9
438813,9
438814,9
438815,9
438816,9
438817,9
438818,9
438819,9
438820,9
438821,9
438822,9
438823,9
438824,9
438836,9
438844,9
438845,9
438848,9
438849,9
438850,9
438857,9
438887,9
438947,9
438948,9
438949,9
438950,9
438951,9
438952,9
438953,9
438954,9
439065,9
439081,9
439118,9
439120,9
439122,9
439327,9
439333,9
439337,9
439343,9
439344,9
439346,9
439349,9
439350,9
439351,9
439352,9
439353,9
439354,9
439355,9
439356,9
439357,9
439358,9
439359,9
439360,9
439361,9
439362,9
439363,9
439364,9
439365,9
439366,9
439367,9
439368,9
439369,9
439370,9
439371,9
439372,9
439373,9
439374,9
439375,9
439376,9
439377,9
439378,9
439379,9
439380,9
439381,9
439382,9
439383,9
439384,9
439385,9
439386,9
439387,9
439388,9
439389,9
439390,9
439391,9
439392,9
439393,9
439394,9
439395,9
439396,9
439397,9
439398,9
439399,9
439400,9
439401,9
439402,9
439403,9
439404,9
439406,9
439407,9
439408,9
439409,9
439410,9
439411,9
439413,9
439553,9
439631,9
439760,9
439761,9
439762,9
439763,9
439764,9
439765,9
439766,9
439767,9
439768,9
439769,9
439844,9
439933,9
439977,9
440326,9
440327,9
440328,9
440329,9
440330,9
440331,9
440332,9
440333,9
440334,9
440335,9
440336,9
440337,9
440338,9
440339,9
440340,9
440341,9
440342,9
440343,9
440344,9
440345,9
440346,9
440347,9
440348,9
440349,9
440350,9
440351,9
440352,9
440353,9
440354,9
440355,9
440356,9
440357,9
440358,9
440359,9
440360,9
440361,9
440362,9
440363,9
440364,9
440365,9
440366,9
440367,9
440368,9
440369,9
440370,9
440371,9
440372,9
440373,9
440374,9
440375,9
440376,9
440377,9
440378,9
440379,9
440380,9
440386,9
440393,9
440407,9
440408,9
440409,9
440459,9
440460,9
440464,9
440568,9
440723,9
440725,9
440726,9
440727,9
440729,9
440840,9
440847,9
440888,9
440900,9
440985,9
441024,9
441104,9
441111,9
441115,9
441226,9
441227,9
441229,9
441230,9
441233,9
441234,9
441350,9
441351,9
441352,9
441353,9
441354,9
441355,9
441356,9
441357,9
441358,9
441359,9
441360,9
441363,9
441364,9
441367,9
441369,1
441370,1
441374,9
441378,9
441755,9
441768,9
441769,9
441933,9
441965,9
441967,9
441969,9
441971,9
442183,9
442356,9
442488,9
442761,9
442849,9
450504,10
450749,10
451254,10
451255,10
451256,10
452207,10
453283,10
456949,10
457772,10
457774,10
457781,10
457785,10
457788,10
457790,10
457798,10
457799,10
457972,10
458013,10
458047,10
458048,10
458644,10
458738,10
458947,10
458953,11
458954,11
458955,11
458956,11
458960,11
458961,11
458963,11
458964,11
458965,11
458966,11
458967,11
458970,11
458971,11
458972,11
458973,11
458974,11
458975,11
458976,11
458977,11
458978,11
458979,11
458980,11
458981,11
458982,11
458983,11
458985,11
458986,11
458987,11
458988,11
458989,11
458990,11
458991,11
458992,11
458993,11
458994,11
458995,11
458996,11
458997,11
458999,11
459000,11
459001,11
459002,11
459003,11
459004,11
459005,11
459006,11
459007,11
459008,11
459009,11
459011,11
459012,11
459013,11
459014,11
459015,11
459016,11
459017,11
459018,11
459019,11
459020,11
459021,11
459022,11
459023,11
459024,11
459025,11
459026,11
459027,11
459028,11
459029,11
459030,11
459031,11
459032,11
459033,11
459034,11
459035,11
459036,11
459037,11
459038,11
459039,11
459040,11
459041,11
459042,11
459043,11
459044,11
459045,11
459046,11
459047,11
459049,11
459050,11
459051,11
459052,11
459053,11
459054,11
459055,11
459056,11
459057,11
459058,11
459059,11
459060,11
459063,11
459065,11
459066,11
459067,11
459068,11
459069,11
459070,11
459071,11
459072,11
459073,11
459074,11
459075,11
459076,11
459077,11
459078,11
459079,11
459080,11
459081,11
459082,11
459083,11
459084,11
459085,11
459086,11
459087,11
459088,11
459089,11
459090,11
459091,11
459092,11
459093,11
459094,11
459095,11
459096,11
459098,11
459099,11
459100,11
459101,11
459102,11
459103,11
459104,11
459105,11
459106,11
459107,11
459108,11
459109,11
459110,11
459111,11
459112,11
459113,11
459114,11
459115,11
459116,11
459117,11
459118,11
459119,11
459120,11
459121,11
459122,11
459123,11
459124,11
459125,11
459126,11
459127,11
459128,11
459129,11
459131,11
459132,11
459133,11
459134,11
459135,11
459136,11
459139,11
459140,11
459141,11
459142,11
459143,11
459144,11
459145,11
459146,11
459147,11
459148,11
459149,11
459150,11
459151,11
459152,11
459153,11
459154,11
459155,11
459156,11
459157,11
459158,11
459159,11
459160,11
459161,11
459162,11
459163,11
459164,11
459165,11
459166,11
459167,11
459168,11
459169,11
459170,11
459171,11
459172,11
459173,11
459174,11
459175,11
459176,11
459177,11
459178,11
459182,11
459257,11
459258,11
459359,11
459926,11
460151,11
460152,11
460319,11
460330,11
460362,11
460374,11
460395,11
460401,11
460420,11
460428,11
460599,11
460635,11
460647,11
460686,11
460962,11
460969,11
460987,11
460996,11
461018,11
461041,11
461126,11
461180,11
461185,11
461186,11
461188,11
461190,11
461192,11
461288,11
461292,11
461294,11
461325,11
461366,11
461367,11
461444,11
461643,11
461658,11
461663,11
461664,11
461665,11
461667,11
461668,11
461670,11
461671,11
461673,11
461675,11
461676,11
461677,11
461678,11
461679,11
461680,11
461681,11
461682,11
461683,11
461684,11
461688,11
461689,11
462345,11
469892,12
470328,12
470600,12
470873,12
470874,12
470875,12
470876,12
470877,12
470878,12
470919,12
470920,12
470921,12
471223,12
471730,12
471903,12
471904,12
471905,12
472301,12
473058,13
473161,13
480513,4
480553,4
480566,4
480569,4
480585,4
480594,4
480597,4
480657,4
480661,4
480702,4
480704,4
480718,4
480725,4
480737,4
480738,4
480740,4
480811,4
480894,4
480896,4
480898,4
480900,4
480909,4
480911,4
480912,4
480914,4
480930,4
480931,4
480953,4
480985,4
480987,4
480988,4
480989,4
480992,4
480993,4
480996,4
480997,4
480998,4
481000,4
481004,4
481017,4
481023,4
481024,4
481025,4
481027,4
481028,4
481029,4
481030,4
481031,4
481032,4
481033,4
481036,4
481038,4
481135,4
481136,4
481148,4
481152,4
481164,4
481165,4
481189,4
481190,4
481197,4
481226,4
481233,4
481234,4
481235,4
481429,4
481430,4
481432,4
481433,4
481434,4
481435,4
481436,4
481437,4
481438,4
481441,4
481446,4
481450,4
481452,4
481453,4
481455,4
481457,4
481459,4
481467,4
481468,4
481484,4
481485,4
481486,4
481487,4
481489,4
481494,4
481496,4
481498,4
481499,4
481500,4
481501,4
481502,4
481503,4
481504,4
481505,4
481518,4
481549,4
481634,4
481639,4
481643,4
481644,4
481657,4
481664,4
481669,4
481671,4
481685,4
481687,4
481689,4
481691,4
481695,4
481696,4
481712,4
481753,4
481755,4
481756,4
481763,4
481767,4
481772,4
481774,4
481780,4
481784,4
481785,4
481855,4
481859,4
481860,4
481861,4
481866,4
481868,4
481871,4
481874,4
481905,4
481912,4
481917,4
481920,4
481922,4
481923,4
481925,4
481926,4
481927,4
481928,4
481933,4
481950,4
481951,4
481952,4
481960,4
481961,4
481962,4
481968,4
481969,4
481985,4
481994,4
481998,4
482000,4
482001,4
482005,4
482006,4
482007,4
482020,4
482021,4
482023,4
482024,4
482057,4
482058,4
482067,4
482070,4
482071,4
482089,4
482090,4
482095,4
482097,4
482110,4
482111,4
482116,4
482122,4
482133,4
482135,4
482195,4
482198,4
482211,4
482213,4
482214,4
482239,4
482245,4
482260,4
482261,4
482262,4
482264,4
482265,4
482267,4
482270,4
482279,4
482282,4
482287,4
482288,4
482300,4
482305,4
482306,4
482311,4
482313,4
482314,4
482315,4
482316,4
482317,4
482318,4
482362,4
482363,4
482370,4
482377,4
482378,4
482381,4
482388,4
482391,4
482392,4
482399,4
482406,4
482413,4
482414,4
482415,4
482418,4
482421,4
482424,4
482426,4
482427,4
482468,4
482469,4
482470,4
482471,4
482472,4
482474,4
482483,4
482484,4
482491,4
482510,4
482511,4
482518,4
482528,4
482535,4
482543,4
482558,4
482564,4
482588,4
482592,4
482595,4
482596,4
482597,4
482598,4
482599,4
482600,4
482601,4
482602,4
482603,4
482604,4
482605,4
482607,4
482613,4
482616,4
482624,4
482625,4
482626,4
482630,4
482632,4
482633,4
482634,4
482635,4
482639,4
482659,4
482660,4
482662,4
482667,4
482668,4
482672,4
482673,4
482677,4
482690,4
482697,4
482698,4
482699,4
482700,4
482704,4
482705,4
482711,4
482719,4
482720,4
482722,4
482729,4
482730,4
482731,4
482732,4
482738,4
482740,4
482746,4
482752,4
482801,4
482803,4
482809,4
482810,4
482811,4
482817,4
482819,4
482820,4
482825,4
482829,4
482835,4
482836,4
482967,4
482975,4
482976,4
482980,4
482981,4
482982,4
482984,4
482999,4
483000,4
483001,4
483009,4
483031,4
483032,4
483033,4
483038,4
483039,4
483040,4
483042,4
483066,4
483102,4
483105,4
483106,4
483107,4
483113,4
483117,4
483118,4
483124,4
483135,4
483160,4
483161,4
483162,4
483166,4
483167,4
483168,4
483171,4
483174,4
483176,4
483178,4
483198,4
483199,4
483201,4
483202,4
483230,4
483231,4
483234,4
483235,4
483246,4
483257,4
483268,4
483279,4
483290,4
483301,4
483312,4
483322,4
483330,4
483333,4
483334,9
483344,4
483355,4
483366,4
483377,9
483388,4
483440,4
483494,4
483504,4
483515,4
483526,4
483537,4
483548,4
483560,4
483561,4
483562,4
483565,4
483590,4
483762,4
483767,4
483846,4
483869,4
483870,4
483871,4
483872,4
483873,4
483878,4
483879,4
483883,4
483884,4
483885,4
483906,4
483907,4
483918,4
483925,4
483928,4
484154,4
484155,4
484178,4
484179,4
484180,4
484184,4
484188,4
484193,4
484194,4
484212,4
484215,4
484220,4
484222,4
484249,4
484258,4
484259,4
484260,4
484264,4
484274,4
484275,4
484344,4
484360,4
484361,4
484362,4
484372,4
484385,4
484387,4
484389,4
484399,4
484400,4
484402,4
484409,4
484416,4
484418,4
484419,4
484420,4
484423,4
484425,4
484427,4
484429,4
484432,4
484433,4
484437,4
484438,4
484453,4
484457,4
484462,4
484470,4
484506,4
484522,4
484524,4
484525,4
484526,4
484530,4
484533,4
484534,4
484535,4
484536,4
484537,4
484556,4
484558,4
484559,4
484561,4
484562,4
484563,4
484564,4
484574,4
484636,4
484638,4
484641,4
484653,4
484655,4
484679,4
484680,4
484681,4
484682,4
484683,4
484684,4
484685,4
484686,4
484687,4
484688,4
484690,4
484691,4
484693,4
484694,4
484697,4
484700,4
484701,4
484716,4
484717,4
484718,4
484723,4
484726,4
484729,4
484730,4
484735,4
484736,4
484737,4
484738,4
484749,4
484753,4
484754,4
484755,4
484757,4
484760,4
484763,4
484764,4
484767,4
484771,4
484775,4
484782,4
484787,4
484789,4
484799,4
484803,4
484827,4
484828,4
484829,4
484830,4
484831,4
484832,4
484833,4
484835,4
484836,4
484837,4
484857,4
484879,4
484880,4
484885,4
484891,4
484894,4
484905,4
484935,4
484938,4
484942,4
484943,4
484952,4
484954,4
484957,4
484959,4
484962,4
484963,4
484964,4
484965,4
484969,4
484970,4
484972,4
485022,4
485031,4
485033,4
485034,4
485039,4
485041,4
485043,4
485044,4
485058,4
485059,4
485063,4
485073,4
485074,4
485075,4
485145,4
485146,4
485147,4
485156,4
485164,4
485188,4
485191,4
485194,4
485196,4
485203,4
485204,4
485205,4
485210,4
485211,4
485213,4
485214,4
485216,4
485217,4
485218,4
485219,4
485221,4
485222,4
485226,4
485230,4
485243,4
485244,4
485245,4
485249,4
485252,4
485253,4
485255,4
485256,4
485289,4
485302,4
485305,4
485308,4
485312,4
485315,4
485318,4
485319,4
485320,4
485325,4
485338,4
485339,4
485347,4
485348,4
485350,4
485352,4
485378,4
485385,4
485386,4
485387,4
485403,4
485405,4
485406,4
485407,4
485411,4
485415,4
485416,4
485420,4
485424,4
485436,4
485437,4
485500,4
485502,4
485503,4
485507,4
485515,4
485516,4
485517,4
485551,4
485555,4
485633,4
485639,4
485654,4
485667,4
485682,4
485683,4
485685,4
485687,4
485694,4
485699,4
485702,4
485703,4
485705,4
485706,4
485713,4
485714,4
485717,4
485719,4
485720,4
485723,4
485724,4
485725,4
485729,4
485730,4
485731,4
485732,4
485751,4
485759,4
485760,4
485761,4
485768,4
485769,4
485775,4
485787,4
485788,4
485795,4
485797,4
485798,4
485803,4
485804,4
485805,4
485806,4
485807,4
485820,4
485821,4
485827,4
485840,4
485842,4
485843,4
485900,4
485901,4
485903,4
485910,4
485911,4
485914,4
485922,4
485923,4
485924,4
485934,4
485944,4
485945,4
485946,4
485962,4
485963,4
486005,4
486007,4
486008,4
486009,4
486010,4
486011,4
486012,4
486014,4
486037,4
486038,4
486042,4
486043,4
486044,4
486045,4
486049,4
486053,4
486054,4
486055,4
486060,4
486072,4
486074,4
486075,4
486081,4
486160,4
486161,4
486162,4
486163,4
486180,4
486182,4
486184,4
486186,4
486188,4
486189,4
486190,4
486191,4
486192,4
486196,4
486197,4
486203,4
486206,4
486225,4
486231,4
486237,4
486238,4
486239,4
486244,4
486245,4
486246,4
486251,4
486252,4
486255,4
486256,4
486258,4
486259,4
486265,4
486267,4
486270,4
486271,4
486272,4
486273,4
486274,4
486275,4
486276,4
486277,4
486278,4
486279,4
486280,4
486281,4
486282,4
486283,4
486284,4
486285,4
486286,4
486288,4
486291,4
486296,4
486298,4
486299,4
486301,4
486304,4
486307,4
486308,4
486309,4
486311,4
486315,4
486316,4
486321,4
486322,4
486323,4
486324,4
486325,4
486326,4
486327,4
486328,4
486329,4
486335,4
486336,4
486337,4
486338,4
486339,4
486351,4
486359,4
486363,4
486366,4
486371,4
486374,4
486375,4
486376,4
486392,4
486393,4
486395,4
486397,4
486398,4
486401,4
486406,4
486407,4
486408,4
486414,4
486415,4
486419,4
486423,4
486424,4
486428,4
486429,4
486522,4
486531,4
486578,4
486581,4
486582,4
486583,4
486590,4
486595,4
486596,4
486598,4
486600,4
486611,4
486633,4
486652,4
486656,4
486657,4
486658,4
486660,4
486662,4
486665,4
486669,4
486670,4
486686,4
486694,4
486702,4
486705,4
486726,4
486735,4
486738,4
486739,4
486740,4
486741,4
486742,4
486743,4
486744,4
486745,4
486750,4
486753,4
486754,4
486755,4
486758,4
486759,4
486760,4
486765,4
486766,4
486767,4
486768,4
486772,4
486773,4
486783,4
486788,4
486789,4
486790,4
486814,4
486820,4
486823,4
486836,4
486838,4
486839,4
486840,4
486841,4
486842,4
486843,4
486844,4
486845,4
486846,4
486847,4
486850,4
486878,4
486879,4
486881,4
486893,4
486894,4
486895,4
486909,4
486920,4
486921,4
486923,4
486939,4
486950,4
486951,4
486970,4
486983,4
486996,4
487030,4
487031,4
487032,4
487036,4
487039,4
487065,4
487081,4
487084,4
487085,4
487086,4
487097,4
487141,4
487144,4
487166,4
487182,4
487337,4
487338,4
487400,4
487463,4
487558,4
487582,4
487604,4
487609,4
487682,4
487688,4
487695,4
487713,4
487715,4
487717,4
487718,4
487719,4
487720,4
487723,4
487724,4
487725,4
487727,4
487741,4
487759,4
487762,4
487764,4
487765,4
487767,4
487768,4
487769,4
487781,4
487806,4
487807,4
487826,4
487827,4
487832,4
487833,4
487834,4
487835,4
487836,4
487844,4
487846,4
487848,4
487849,4
487850,4
487857,4
487858,4
487859,4
487860,4
487862,4
487864,4
487868,4
487870,4
487871,4
487872,4
487901,4
487904,4
487905,4
487929,4
487930,4
487964,4
487965,4
487978,4
487981,4
487982,4
487992,4
487998,4
488001,4
488004,4
488015,4
488017,4
488029,4
488030,4
488031,4
488032,4
488033,4
488034,4
488035,4
488036,4
488037,4
488038,4
488039,4
488041,4
488042,4
488044,4
488045,4
488060,4
488089,4
488090,4
488091,4
488092,4
488107,4
488108,4
488125,4
488126,4
488128,4
488135,4
488146,4
488147,4
488153,4
488154,4
488155,4
488156,4
488161,4
488164,4
488166,4
488167,4
488168,4
488169,4
488194,4
488206,4
488207,4
488221,4
488229,4
488231,4
488233,4
488259,4
488266,4
488276,4
488291,4
488292,4
488293,4
488294,4
488295,4
488300,4
488301,4
488315,4
488317,4
488319,4
488429,4
488462,4
488464,4
488472,4
488479,4
488480,4
488481,4
488482,4
488484,4
488485,4
488486,4
488487,4
488488,4
488489,4
488490,4
488491,4
488492,4
488493,4
488495,4
488496,4
488497,4
488563,4
488564,4
488577,4
488596,4
488600,4
488605,4
488607,4
488608,4
488609,4
488610,4
488611,4
488613,4
488614,4
488615,4
488618,4
488619,4
488620,4
488621,4
488622,4
488623,4
488625,4
488626,4
488628,4
488629,4
488632,4
488643,4
488645,4
488647,4
488649,4
488650,4
488651,4
488655,4
488659,4
488660,4
488662,4
488664,4
488668,4
488674,4
488675,4
488676,4
488685,4
488687,4
488689,4
488690,4
488692,4
488693,4
488694,4
488695,4
488697,4
488702,4
488710,4
488711,4
488722,4
488723,4
488725,4
488726,4
488727,4
488730,4
488731,4
488732,4
488733,4
488734,4
488735,4
488745,4
488750,4
488756,4
488757,4
488758,4
488760,4
488761,4
488763,4
488764,4
488765,4
488766,4
488768,4
488771,4
488772,4
488773,4
488774,4
488777,4
488778,4
488781,4
488782,4
488783,4
488787,4
488790,4
488791,4
488800,4
488801,4
488807,4
488820,4
488825,4
488826,4
488840,4
488841,4
488842,4
488853,4
488856,4
488876,4
488879,4
488880,4
488883,4
488885,4
488886,4
488887,4
488889,4
488890,4
488891,4
488892,4
488893,4
488897,4
488900,4
488903,4
488904,4
488906,4
488908,4
488909,4
488910,4
488911,4
488914,4
488915,4
488916,4
488917,4
488920,4
488922,4
488927,4
488928,4
488936,4
488937,4
488938,4
488943,4
488944,4
488954,4
488955,4
488960,4
488964,4
488970,4
488973,4
488974,4
488975,4
488976,4
488977,4
488978,4
488979,4
488981,4
489009,4
489011,4
489012,4
489020,4
489052,4
489055,4
489056,4
489057,4
489058,4
489059,4
489060,4
489062,4
489063,4
489064,4
489100,4
489102,4
489124,4
489126,4
489127,4
489131,4
489141,4
489143,4
489156,4
489164,4
489223,4
489227,4
489228,4
489238,4
489245,4
489246,4
489252,4
489258,4
489260,4
489262,4
489263,4
489281,4
489301,4
489302,4
489304,4
489305,4
489306,4
489307,4
489321,4
489324,4
489330,4
489335,4
489336,4
489337,4
489343,4
489346,4
489348,4
489349,4
489359,4
489360,4
489403,4
489404,4
489407,4
489408,4
489409,4
489421,4
489431,4
489498,4
489502,4
489503,4
489504,4
489511,4
489513,4
489537,4
489541,4
489542,9
489543,4
489544,4
489545,4
489546,4
489548,4
489549,4
489550,4
489551,4
489552,4
489553,4
489554,4
489555,4
489556,4
489558,4
489559,4
489573,4
489581,4
489586,4
489587,4
489589,4
489598,4
489623,4
489624,4
489625,4
489626,4
489627,4
489629,4
489630,4
489631,4
489632,4
489633,4
489634,9
489636,4
489637,4
489638,4
489640,4
489641,4
489642,4
489643,4
489645,4
489653,4
489674,4
489687,4
489693,4
489700,4
489701,4
489702,4
489707,4
489709,4
489713,4
489714,4
489715,4
489766,4
489800,4
489803,4
489804,4
489806,4
489807,4
489808,4
489809,4
489810,4
489812,4
489813,4
489814,4
489822,4
489871,4
489963,4
489964,4
489966,4
489967,4
489968,4
489969,4
489970,4
489971,4
489972,4
489974,4
489975,4
489976,4
489977,4
489982,4
489983,4
489986,4
489987,4
489988,4
489989,4
489990,4
489991,4
489994,4
489995,4
489996,4
489997,4
489998,4
490001,4
490002,4
490003,4
490004,4
490005,4
490008,4
490009,4
490010,4
490011,4
490012,4
490013,4
490014,4
490018,4
490020,4
490021,4
490022,4
490024,4
490025,4
490028,4
490029,4
490030,4
490031,4
490032,4
490033,4
490034,4
490035,4
490036,4
490037,4
490038,4
490039,4
490060,4
490064,4
490068,4
490078,4
490081,4
490093,4
490097,4
490117,4
490120,4
490127,4
490128,4
490131,4
490146,4
490147,4
490175,4
490176,4
490177,4
490181,4
490182,4
490183,4
490184,4
490187,4
490190,4
490191,4
490192,4
490193,4
490194,4
490195,4
490196,4
490197,4
490201,4
490202,4
490204,4
490205,4
490206,4
490209,4
490212,4
490213,4
490214,4
490216,4
490217,4
490218,4
490219,4
490220,4
490225,4
490227,4
490229,4
490232,4
490243,4
490244,4
490248,4
490254,4
490255,4
490256,4
490259,4
490260,9
490261,9
490587,4
490677,4
490678,4
490739,4
490750,4
490751,4
490814,4
490834,4
490941,4
491233,4
491234,4
491283,4
491290,4
491292,4
491586,4
491587,4
491647,4
491708,4
491719,4
491760,4
491764,4
491799,4
491804,4
491857,4
491923,4
491924,4
491963,4
491964,4
491967,4
492055,4
492277,4
492319,4
492337,4
492345,4
492358,4
492371,4
492373,4
492420,4
492421,4
492428,4
492460,4
492486,4
492495,4
492691,4
492694,4
492697,4
492698,4
492699,4
492700,4
492701,4
492702,4
492729,4
492730,4
492731,4
492732,4
492733,4
492734,4
492735,4
492736,4
492737,4
492738,4
492745,4
492746,4
492757,4
492759,4
492825,4
493210,4
493214,4
493552,4
493602,4
493628,4
493629,4
493694,4
493756,4
493758,4
493764,4
493793,4
493874,4
493875,4
493876,4
493903,4
494057,4
494061,4
494302,4
494303,4
494306,4
494387,4
494418,4
494509,4
494822,4
494824,4
494826,4
494837,4
494981,4
495130,4
495161,4
495238,4
495241,4
495248,4
495261,4
495270,4
495279,4
495297,4
495311,4
495318,4
495325,4
495450,4
495545,4
495554,4
495585,4
496094,4
496203,9
496213,4
496214,4
496217,4
496229,4
496230,4
496231,4
497082,4
497112,4
497143,4
497600,4
497769,4
498256,4
498390,4
498560,4
498617,4
498651,4
498803,4
498804,4
498808,4
498809,4
499032,4
499034,4
499035,4
499484,4
499550,4
499553,4
499566,4
499631,4
499663,4
499732,4
500031,4
500032,4
500033,4
500192,4
500193,4
500194,4
500399,4
500421,4
500430,4
500431,4
500436,4
500456,4
500488,4
504538,14
505722,14
623093,3
625023,10
625307,4
626692,9
629108,4
629928,9
631270,10
631633,10
631985,1
632918,4
632919,4
632920,4
632921,4
632922,4
632923,4
632925,4
632926,4
632927,4
632928,4
632933,4
632936,4
632937,4
632939,4
632940,4
632942,4
632944,4
632947,4
632950,4
632951,4
632952,4
632953,4
632954,4
632955,4
632956,4
632957,4
632958,4
632959,4
632960,4
632961,4
632962,4
632963,4
632964,4
632965,4
632966,4
632967,4
632968,4
632969,4
632970,4
632971,4
632972,4
632973,4
632974,4
632975,4
632976,4
632977,4
632978,4
632979,4
632980,4
632981,4
632982,4
632983,4
632984,4
632985,4
632986,4
632987,4
632988,4
632989,4
632990,4
632991,4
632992,4
632993,4
632994,4
632995,4
632996,4
632997,4
632998,4
632999,4
633000,4
633001,4
633002,4
633003,4
633004,4
633005,4
633006,4
633007,4
633008,4
633009,4
633011,4
633012,4
634108,9
634759,4
635384,1
635395,1
635399,1
635400,1
635401,1
637119,4
637222,4
638131,4
638362,4
639544,10
639777,4
639778,4
639779,4
640046,10
641257,9
641448,1
643540,9
644093,4
645148,10
645778,1
646469,4
646740,10
647338,9
648354,4
648883,1
651079,4
651837,9
652416,9
652706,4
653465,3
653670,4
653726,4
653728,4
653729,4
653730,4
653738,4
653739,4
653742,4
653744,4
653753,4
653754,4
653758,4
653759,4
653760,4
653761,4
655744,9
