object_id,time_period_id
437443,1
437444,1
437445,1
437446,1
437447,1
437448,1
437449,1
437450,1
437451,1
437452,1
437453,1
437454,1
437455,4
437456,2
437457,1
437458,4
437460,2
437461,2
437462,2
437463,1
437464,1
437465,4
437467,2
437468,1
437470,1
437473,1
437476,1
437477,1
437479,1
437480,1
437481,1
437487,8
437488,8
437490,8
437492,8
437494,2
437495,2
437496,4
437498,1
437499,1
437500,1
437501,1
437502,1
437503,1
437504,1
437505,1
437506,4
437507,4
437508,4
437509,8
437510,8
437512,3
437513,2
437514,2
437515,2
437516,2
437517,2
437518,2
437519,2
437520,2
437523,4
437525,4
437526,4
437527,4
437528,4
437529,4
437530,6
437531,4
437532,4
437533,4
437535,4
437536,4
437539,4
437540,6
437542,6
437543,6
437544,6
437545,4
437546,4
437547,4
437548,4
437549,4
437564,6
437585,4
437586,4
437587,4
437588,4
437589,4
437590,4
437591,4
437592,4
437593,4
437598,6
437600,6
437607,6
437609,6
437610,6
437612,8
437630,6
437631,2
437633,4
437636,1
437637,2
437638,6
437639,8
437640,2
437641,2
437642,2
437643,1
437645,6
437646,6
437647,2
437648,1
437649,9
437652,8
437654,2
437655,2
437656,2
437657,2
437658,2
437659,2
437660,1
437662,2
437670,3
437671,2
437672,3
437674,6
437675,9
437676,9
437677,9
437678,9
437679,9
437680,2
437681,2
437682,2
437683,2
437684,2
437685,2
437686,2
437687,4
437688,4
437697,4
437698,8
437699,6
437700,4
437703,4
437704,3
437705,3
437706,3
437707,3
437722,8
437724,8
437725,6
437729,4
437734,4
437736,9
437740,8
437741,8
437742,9
437745,4
437747,4
437748,4
437749,4
437750,4
437751,3
437754,2
437755,2
437756,2
437757,4
437759,6
437760,1
437763,4
437764,1
437766,6
437768,6
437769,4
437770,8
437771,8
437772,8
437775,2
437776,4
437777,4
437778,4
437779,4
437780,4
437781,4
437784,4
437787,3
437788,1
437794,1
437795,1
437804,1
437812,1
437815,1
437817,4
437819,6
437820,6
437821,6
437822,6
437823,6
437824,6
437825,6
437826,6
437827,6
437828,6
437830,6
437832,6
437834,2
437835,2
437836,2
437837,2
437838,2
437839,2
437841,1
437842,1
437843,1
437844,1
437846,2
437847,2
437848,3
437849,8
437850,8
437851,8
437852,2
437853,2
437854,2
437857,4
437858,4
437859,8
437860,2
437861,4
437862,4
437864,1
437865,1
437866,9
437867,4
437868,4
437869,4
437870,4
437871,4
437872,4
437873,4
437874,4
437875,4
437876,4
437877,4
437878,4
437879,4
437880,4
437881,4
437882,2
437883,6
437884,6
437885,1
437886,1
437887,2
437888,2
437889,6
437890,6
437891,6
437892,8
437893,4
437894,1
437895,2
437896,2
437897,4
437898,1
437899,1
437900,1
437902,2
437903,2
437909,8
437910,8
437912,8
437914,4
437915,4
437916,2
437917,4
437918,4
437919,4
437920,4
437921,4
437922,4
437923,2
437925,1
437926,1
437927,1
437928,1
437935,2
437936,2
437937,4
437939,2
437941,1
437942,2
437943,2
437944,2
437945,4
437953,4
437954,1
437955,4
437956,4
437957,8
437964,2
437965,2
437966,2
437967,2
437968,1
437970,4
437971,4
437972,4
437973,2
437974,2
437975,2
437977,4
437978,6
437979,2
437980,2
437983,4
437984,2
437985,3
437986,4
437987,2
437988,2
437989,2
437990,2
437991,2
437995,2
437996,2
437997,2
437998,2
437999,2
438000,2
438001,3
438002,2
438003,2
438004,2
438005,2
438006,2
438007,3
438008,3
438009,2
438010,2
438011,2
438012,2
438013,2
438014,2
438015,2
438016,2
438018,2
438020,9
438023,1
438024,1
438025,4
438026,1
438030,2
438031,2
438032,2
438033,2
438098,2
438099,2
438100,1
438101,1
438102,1
438103,1
438105,1
438106,1
438107,2
438110,2
438112,4
438113,2
438116,1
438117,1
438118,2
438123,2
438126,1
438127,1
438128,1
438129,1
438130,1
438132,1
438134,6
438136,2
438139,6
438144,2
438156,2
438158,2
438159,2
438169,4
438338,6
438373,4
438374,4
438375,4
438376,4
438377,4
438378,4
438379,4
438380,4
438381,2
438386,3
438387,4
438389,2
438390,4
438407,4
438417,2
438423,9
438427,6
438432,6
438434,2
438435,2
438449,2
438465,4
438466,9
438467,6
438490,4
438510,2
438541,2
438543,4
438545,2
438546,1
438551,2
438559,2
438590,2
438603,1
438605,9
438616,2
438617,2
438618,2
438619,2
438620,2
438622,2
438623,2
438624,1
438625,1
438626,2
438627,2
438628,2
438629,2
438632,2
438633,2
438634,2
438635,2
438636,2
438637,2
438638,2
438640,1
438641,1
438642,1
438643,1
438644,1
438645,1
438646,1
438647,2
438648,1
438649,2
438650,1
438652,2
438653,2
438654,1
438655,2
438658,2
438659,2
438660,2
438661,2
438662,2
438663,2
438664,2
438665,2
438666,2
438667,2
438668,2
438669,2
438670,2
438671,2
438672,2
438673,2
438674,2
438675,2
438676,1
438677,1
438678,2
438679,2
438688,6
438690,4
438691,8
438722,2
438724,4
438726,1
438727,1
438737,2
438738,2
438754,11
438761,8
438776,4
438783,3
438813,6
438814,2
438815,2
438816,2
438817,2
438818,2
438819,2
438820,2
438821,2
438822,3
438823,2
438824,4
438836,2
438844,2
438845,2
438848,2
438849,2
438850,1
438857,2
438887,2
438947,2
438948,1
438949,2
438950,2
438951,2
438952,2
438953,2
438954,2
439065,2
439081,6
439118,1
439120,1
439122,2
439327,8
439333,2
439337,2
439343,2
439344,2
439346,2
439349,2
439350,2
439351,2
439352,2
439353,2
439354,2
439355,2
439356,2
439357,2
439358,2
439359,1
439360,2
439361,2
439362,2
439363,2
439364,2
439365,1
439366,1
439367,1
439368,2
439369,2
439370,1
439371,2
439372,2
439373,2
439374,2
439375,2
439376,2
439377,2
439378,2
439379,2
439380,2
439381,2
439382,2
439383,1
439384,2
439385,2
439386,2
439387,2
439388,2
439389,1
439390,2
439391,2
439392,2
439393,2
439394,2
439395,2
439396,2
439397,1
439398,2
439399,1
439400,1
439401,1
439402,1
439403,1
439404,1
439406,1
439407,2
439408,2
439409,2
439410,2
439411,1
439413,1
439553,4
439631,2
439760,1
439761,2
439762,1
439763,2
439764,2
439765,2
439766,2
439767,2
439768,2
439769,2
439844,2
439933,4
439977,6
440326,4
440327,2
440328,2
440329,2
440330,2
440331,2
440332,2
440333,1
440334,1
440335,2
440336,2
440337,4
440338,2
440339,2
440340,2
440341,2
440342,2
440343,2
440344,1
440345,1
440346,2
440347,2
440348,2
440349,1
440350,2
440351,2
440352,2
440353,2
440354,1
440355,2
440356,2
440357,2
440358,4
440359,1
440360,2
440361,2
440362,2
440363,2
440364,2
440365,2
440366,2
440367,2
440368,2
440369,2
440370,2
440371,2
440372,2
440373,2
440374,1
440375,1
440376,1
440377,1
440378,1
440379,1
440380,2
440386,2
440393,6
440407,2
440408,2
440409,2
440459,2
440460,2
440464,1
440568,1
440723,2
440725,2
440726,2
440727,2
440729,2
440840,8
440847,1
440888,2
440900,4
440985,9
441024,4
441104,2
441111,2
441115,1
441226,2
441227,6
441229,4
441230,4
441233,6
441234,1
441350,2
441351,2
441352,2
441353,2
441354,2
441355,2
441356,2
441357,2
441358,2
441359,2
441360,2
441363,1
441364,2
441367,2
441369,2
441370,2
441374,2
441378,2
441755,2
441768,2
441769,1
441933,2
441965,1
441967,2
441969,2
441971,4
442183,4
442356,4
442488,4
442761,4
442849,2
450504,2
450749,1
451254,8
451255,4
451256,8
452207,1
453283,1
456949,1
457772,3
457774,3
457781,4
457785,13
457788,1
457790,3
457798,3
457799,3
457972,3
458013,2
458047,13
458048,3
458644,13
458738,13
458947,3
458953,9
458954,9
458955,9
458956,9
458960,9
458961,9
458963,9
458964,9
458965,8
458966,8
458967,8
458970,8
458971,8
458972,8
458973,8
458974,8
458975,8
458976,8
458977,8
458978,8
458979,8
458980,8
458981,8
458982,8
458983,8
458985,8
458986,8
458987,2
458988,2
458989,2
458990,8
458991,8
458992,8
458993,8
458994,8
458995,8
458996,8
458997,2
458999,9
459000,9
459001,8
459002,9
459003,9
459004,9
459005,9
459006,9
459007,8
459008,8
459009,8
459011,8
459012,8
459013,8
459014,8
459015,8
459016,8
459017,8
459018,8
459019,8
459020,9
459021,11
459022,11
459023,8
459024,8
459025,8
459026,8
459027,8
459028,8
459029,1
459030,1
459031,1
459032,1
459033,1
459034,4
459035,4
459036,4
459037,8
459038,8
459039,6
459040,8
459041,9
459042,8
459043,8
459044,9
459045,9
459046,11
459047,9
459049,8
459050,2
459051,8
459052,8
459053,8
459054,8
459055,8
459056,8
459057,8
459058,8
459059,6
459060,8
459063,6
459065,6
459066,6
459067,6
459068,4
459069,4
459070,8
459071,8
459072,8
459073,8
459074,6
459075,8
459076,8
459077,6
459078,6
459079,6
459080,6
459081,4
459082,4
459083,4
459084,4
459085,4
459086,4
459087,6
459088,6
459089,4
459090,1
459091,1
459092,2
459093,2
459094,3
459095,2
459096,2
459098,2
459099,2
459100,2
459101,2
459102,2
459103,2
459104,2
459105,2
459106,2
459107,2
459108,2
459109,2
459110,2
459111,2
459112,2
459113,2
459114,2
459115,1
459116,2
459117,2
459118,2
459119,2
459120,2
459121,2
459122,2
459123,2
459124,2
459125,6
459126,2
459127,1
459128,2
459129,9
459131,9
459132,9
459133,9
459134,9
459135,9
459136,9
459139,3
459140,3
459141,3
459142,3
459143,3
459144,3
459145,3
459146,2
459147,3
459148,3
459149,3
459150,3
459151,3
459152,2
459153,3
459154,3
459155,3
459156,3
459157,2
459158,3
459159,3
459160,3
459161,3
459162,3
459163,3
459164,3
459165,3
459166,3
459167,3
459168,3
459169,3
459170,3
459171,3
459172,2
459173,2
459174,2
459175,3
459176,2
459177,11
459178,11
459182,3
459257,8
459258,8
459359,3
459926,3
460151,9
460152,9
460319,3
460330,3
460362,3
460374,3
460395,3
460401,3
460420,3
460428,3
460599,2
460635,3
460647,3
460686,3
460962,3
460969,3
460987,3
460996,3
461018,3
461041,3
461126,3
461180,3
461185,3
461186,2
461188,3
461190,3
461192,3
461288,3
461292,3
461294,3
461325,3
461366,2
461367,3
461444,3
461643,3
461658,3
461663,3
461664,3
461665,3
461667,3
461668,3
461670,3
461671,3
461673,3
461675,3
461676,3
461677,3
461678,3
461679,3
461680,3
461681,3
461682,3
461683,3
461684,3
461688,3
461689,3
462345,3
469892,9
470328,8
470600,9
470873,8
470874,8
470875,9
470876,9
470877,9
470878,9
470919,9
470920,9
470921,8
471223,8
471730,8
471903,8
471904,9
471905,9
472301,9
473058,7
473161,7
480513,2
480553,3
480566,3
480569,3
480585,3
480594,3
480597,3
480657,3
480661,3
480702,3
480704,3
480718,3
480725,3
480737,3
480738,3
480740,3
480811,3
480894,3
480896,3
480898,3
480900,3
480909,3
480911,3
480912,3
480914,3
480930,3
480931,3
480953,3
480985,3
480987,3
480988,3
480989,3
480992,3
480993,3
480996,3
480997,3
480998,3
481000,3
481004,3
481017,3
481023,3
481024,3
481025,3
481027,3
481028,3
481029,3
481030,3
481031,3
481032,3
481033,3
481036,3
481038,3
481135,3
481136,3
481148,3
481152,3
481164,3
481165,3
481189,3
481190,3
481197,3
481226,3
481233,3
481234,3
481235,3
481429,3
481430,3
481432,3
481433,3
481434,3
481435,3
481436,3
481437,3
481438,3
481441,3
481446,3
481450,3
481452,3
481453,3
481455,3
481457,3
481459,3
481467,3
481468,3
481484,3
481485,3
481486,3
481487,2
481489,3
481494,3
481496,3
481498,3
481499,3
481500,3
481501,3
481502,3
481503,3
481504,3
481505,3
481518,3
481549,3
481634,3
481639,3
481643,3
481644,3
481657,3
481664,3
481669,3
481671,3
481685,3
481687,3
481689,3
481691,3
481695,3
481696,3
481712,3
481753,3
481755,3
481756,3
481763,3
481767,3
481772,3
481774,3
481780,3
481784,3
481785,3
481855,3
481859,3
481860,3
481861,3
481866,3
481868,3
481871,3
481874,3
481905,3
481912,3
481917,3
481920,3
481922,2
481923,3
481925,3
481926,3
481927,3
481928,2
481933,3
481950,3
481951,3
481952,3
481960,3
481961,3
481962,3
481968,3
481969,3
481985,3
481994,3
481998,3
482000,3
482001,3
482005,3
482006,3
482007,3
482020,3
482021,3
482023,3
482024,3
482057,3
482058,3
482067,3
482070,3
482071,3
482089,3
482090,3
482095,3
482097,3
482110,3
482111,3
482116,3
482122,3
482133,3
482135,3
482195,3
482198,3
482211,3
482213,3
482214,3
482239,3
482245,3
482260,3
482261,3
482262,3
482264,3
482265,3
482267,3
482270,3
482279,3
482282,3
482287,3
482288,3
482300,3
482305,3
482306,3
482311,3
482313,3
482314,3
482315,3
482316,3
482317,3
482318,3
482362,3
482363,3
482370,3
482377,3
482378,3
482381,3
482388,3
482391,3
482392,3
482399,3
482406,3
482413,3
482414,3
482415,3
482418,3
482421,3
482424,3
482426,3
482427,3
482468,3
482469,3
482470,3
482471,3
482472,3
482474,3
482483,3
482484,3
482491,3
482510,3
482511,3
482518,3
482528,3
482535,3
482543,3
482558,3
482564,3
482588,3
482592,3
482595,3
482596,3
482597,3
482598,3
482599,3
482600,3
482601,3
482602,3
482603,3
482604,3
482605,3
482607,3
482613,3
482616,3
482624,3
482625,3
482626,3
482630,3
482632,3
482633,3
482634,3
482635,3
482639,3
482659,3
482660,3
482662,3
482667,3
482668,3
482672,3
482673,3
482677,3
482690,3
482697,3
482698,3
482699,3
482700,3
482704,3
482705,3
482711,3
482719,3
482720,3
482722,3
482729,3
482730,3
482731,3
482732,3
482738,3
482740,3
482746,3
482752,3
482801,3
482803,3
482809,3
482810,3
482811,3
482817,3
482819,3
482820,3
482825,3
482829,3
482835,3
482836,3
482967,3
482975,3
482976,3
482980,3
482981,3
482982,3
482984,3
482999,3
483000,3
483001,3
483009,3
483031,3
483032,3
483033,3
483038,3
483039,3
483040,3
483042,3
483066,3
483102,3
483105,3
483106,3
483107,3
483113,3
483117,3
483118,3
483124,3
483135,3
483160,3
483161,3
483162,3
483166,3
483167,3
483168,3
483171,3
483174,3
483176,3
483178,3
483198,3
483199,3
483201,3
483202,3
483230,3
483231,3
483234,3
483235,3
483246,3
483257,3
483268,3
483279,3
483290,3
483301,3
483312,3
483322,3
483330,3
483333,3
483334,3
483344,3
483355,3
483366,3
483377,3
483388,2
483440,3
483494,3
483504,3
483515,3
483526,3
483537,3
483548,3
483560,3
483561,3
483562,3
483565,3
483590,3
483762,3
483767,3
483846,3
483869,3
483870,3
483871,3
483872,3
483873,3
483878,3
483879,3
483883,3
483884,3
483885,3
483906,3
483907,3
483918,3
483925,3
483928,3
484154,3
484155,3
484178,3
484179,3
484180,3
484184,3
484188,3
484193,3
484194,3
484212,3
484215,3
484220,3
484222,3
484249,3
484258,3
484259,3
484260,3
484264,3
484274,3
484275,3
484344,3
484360,3
484361,3
484362,3
484372,3
484385,3
484387,3
484389,3
484399,3
484400,3
484402,3
484409,3
484416,3
484418,3
484419,3
484420,3
484423,3
484425,3
484427,3
484429,3
484432,3
484433,3
484437,3
484438,3
484453,2
484457,3
484462,3
484470,3
484506,3
484522,3
484524,3
484525,3
484526,3
484530,3
484533,3
484534,3
484535,3
484536,3
484537,3
484556,3
484558,3
484559,3
484561,3
484562,3
484563,3
484564,3
484574,3
484636,3
484638,3
484641,3
484653,3
484655,3
484679,3
484680,3
484681,3
484682,3
484683,3
484684,3
484685,3
484686,3
484687,3
484688,3
484690,3
484691,3
484693,3
484694,3
484697,3
484700,3
484701,3
484716,3
484717,3
484718,3
484723,3
484726,3
484729,3
484730,3
484735,3
484736,3
484737,3
484738,3
484749,3
484753,3
484754,3
484755,3
484757,3
484760,3
484763,3
484764,3
484767,3
484771,3
484775,3
484782,3
484787,3
484789,3
484799,3
484803,3
484827,3
484828,3
484829,3
484830,3
484831,3
484832,3
484833,3
484835,3
484836,3
484837,3
484857,3
484879,3
484880,3
484885,3
484891,3
484894,3
484905,3
484935,3
484938,3
484942,3
484943,3
484952,3
484954,3
484957,3
484959,3
484962,3
484963,3
484964,3
484965,3
484969,3
484970,3
484972,3
485022,3
485031,3
485033,3
485034,3
485039,3
485041,3
485043,3
485044,3
485058,3
485059,3
485063,3
485073,3
485074,3
485075,3
485145,3
485146,3
485147,3
485156,3
485164,3
485188,3
485191,3
485194,3
485196,3
485203,3
485204,3
485205,3
485210,3
485211,3
485213,3
485214,3
485216,3
485217,3
485218,3
485219,3
485221,3
485222,3
485226,3
485230,3
485243,3
485244,3
485245,3
485249,3
485252,3
485253,3
485255,3
485256,3
485289,3
485302,3
485305,3
485308,3
485312,3
485315,3
485318,3
485319,3
485320,3
485325,3
485338,3
485339,3
485347,3
485348,3
485350,3
485352,3
485378,3
485385,3
485386,3
485387,3
485403,3
485405,3
485406,3
485407,3
485411,3
485415,3
485416,3
485420,3
485424,3
485436,3
485437,3
485500,3
485502,3
485503,3
485507,3
485515,3
485516,3
485517,3
485551,3
485555,3
485633,3
485639,3
485654,3
485667,3
485682,3
485683,3
485685,3
485687,3
485694,3
485699,3
485702,3
485703,3
485705,3
485706,3
485713,3
485714,3
485717,3
485719,3
485720,3
485723,3
485724,3
485725,3
485729,3
485730,3
485731,3
485732,3
485751,3
485759,3
485760,3
485761,3
485768,3
485769,3
485775,3
485787,3
485788,3
485795,3
485797,3
485798,3
485803,3
485804,3
485805,3
485806,3
485807,3
485820,3
485821,3
485827,3
485840,3
485842,3
485843,3
485900,3
485901,3
485903,3
485910,3
485911,3
485914,3
485922,3
485923,3
485924,3
485934,3
485944,3
485945,3
485946,3
485962,3
485963,3
486005,3
486007,3
486008,3
486009,3
486010,3
486011,3
486012,3
486014,3
486037,3
486038,3
486042,3
486043,3
486044,3
486045,3
486049,3
486053,3
486054,3
486055,3
486060,3
486072,3
486074,3
486075,3
486081,3
486160,3
486161,3
486162,3
486163,3
486180,3
486182,3
486184,3
486186,3
486188,3
486189,3
486190,3
486191,3
486192,3
486196,3
486197,3
486203,3
486206,3
486225,3
486231,3
486237,3
486238,3
486239,3
486244,3
486245,3
486246,3
486251,3
486252,3
486255,3
486256,3
486258,3
486259,3
486265,3
486267,3
486270,3
486271,3
486272,3
486273,3
486274,3
486275,3
486276,3
486277,3
486278,3
486279,3
486280,3
486281,3
486282,3
486283,3
486284,3
486285,3
486286,3
486288,3
486291,3
486296,3
486298,3
486299,3
486301,3
486304,3
486307,3
486308,3
486309,3
486311,3
486315,3
486316,3
486321,3
486322,3
486323,3
486324,3
486325,3
486326,3
486327,3
486328,3
486329,3
486335,3
486336,3
486337,3
486338,3
486339,3
486351,3
486359,3
486363,3
486366,3
486371,3
486374,3
486375,3
486376,3
486392,3
486393,3
486395,3
486397,3
486398,3
486401,3
486406,3
486407,3
486408,3
486414,3
486415,3
486419,3
486423,3
486424,3
486428,3
486429,3
486522,3
486531,3
486578,3
486581,3
486582,3
486583,3
486590,3
486595,3
486596,3
486598,3
486600,3
486611,3
486633,3
486652,3
486656,3
486657,3
486658,3
486660,3
486662,3
486665,3
486669,3
486670,3
486686,3
486694,3
486702,3
486705,3
486726,3
486735,3
486738,3
486739,3
486740,3
486741,3
486742,3
486743,3
486744,3
486745,3
486750,3
486753,3
486754,3
486755,3
486758,3
486759,3
486760,3
486765,3
486766,3
486767,3
486768,3
486772,3
486773,3
486783,3
486788,3
486789,3
486790,3
486814,3
486820,3
486823,3
486836,3
486838,3
486839,3
486840,3
486841,3
486842,3
486843,3
486844,3
486845,3
486846,3
486847,3
486850,3
486878,3
486879,3
486881,3
486893,3
486894,3
486895,3
486909,3
486920,3
486921,3
486923,3
486939,3
486950,3
486951,3
486970,3
486983,3
486996,3
487030,3
487031,3
487032,3
487036,3
487039,3
487065,3
487081,3
487084,3
487085,3
487086,3
487097,3
487141,3
487144,3
487166,3
487182,3
487337,3
487338,3
487400,3
487463,3
487558,3
487582,3
487604,3
487609,3
487682,3
487688,3
487695,3
487713,3
487715,3
487717,3
487718,3
487719,3
487720,3
487723,3
487724,3
487725,3
487727,3
487741,3
487759,3
487762,3
487764,3
487765,3
487767,3
487768,3
487769,3
487781,3
487806,3
487807,3
487826,3
487827,3
487832,3
487833,3
487834,3
487835,3
487836,3
487844,3
487846,3
487848,3
487849,3
487850,3
487857,3
487858,3
487859,3
487860,3
487862,3
487864,3
487868,3
487870,3
487871,3
487872,3
487901,3
487904,3
487905,3
487929,3
487930,3
487964,3
487965,3
487978,3
487981,3
487982,3
487992,3
487998,3
488001,3
488004,3
488015,3
488017,3
488029,3
488030,3
488031,3
488032,3
488033,3
488034,3
488035,3
488036,3
488037,3
488038,3
488039,3
488041,3
488042,3
488044,3
488045,3
488060,3
488089,3
488090,3
488091,3
488092,3
488107,2
488108,3
488125,3
488126,3
488128,3
488135,3
488146,3
488147,3
488153,3
488154,3
488155,3
488156,3
488161,3
488164,3
488166,2
488167,3
488168,2
488169,3
488194,3
488206,3
488207,3
488221,3
488229,3
488231,3
488233,3
488259,3
488266,3
488276,3
488291,3
488292,3
488293,3
488294,3
488295,3
488300,3
488301,3
488315,3
488317,3
488319,3
488429,3
488462,3
488464,3
488472,3
488479,3
488480,3
488481,3
488482,3
488484,3
488485,3
488486,3
488487,3
488488,3
488489,3
488490,3
488491,3
488492,3
488493,3
488495,3
488496,3
488497,3
488563,3
488564,3
488577,3
488596,3
488600,3
488605,3
488607,3
488608,3
488609,3
488610,3
488611,3
488613,3
488614,3
488615,3
488618,3
488619,3
488620,3
488621,3
488622,3
488623,3
488625,3
488626,3
488628,3
488629,3
488632,3
488643,3
488645,3
488647,3
488649,3
488650,3
488651,3
488655,3
488659,3
488660,3
488662,3
488664,3
488668,3
488674,3
488675,3
488676,3
488685,3
488687,3
488689,3
488690,3
488692,3
488693,3
488694,3
488695,3
488697,3
488702,3
488710,3
488711,3
488722,3
488723,3
488725,3
488726,3
488727,3
488730,3
488731,3
488732,3
488733,3
488734,3
488735,3
488745,3
488750,3
488756,3
488757,3
488758,3
488760,3
488761,3
488763,3
488764,3
488765,3
488766,3
488768,3
488771,3
488772,3
488773,3
488774,3
488777,3
488778,3
488781,3
488782,3
488783,3
488787,3
488790,3
488791,3
488800,3
488801,3
488807,3
488820,3
488825,3
488826,3
488840,3
488841,3
488842,3
488853,2
488856,3
488876,3
488879,3
488880,3
488883,3
488885,3
488886,3
488887,3
488889,3
488890,3
488891,3
488892,3
488893,3
488897,3
488900,3
488903,3
488904,3
488906,3
488908,3
488909,3
488910,3
488911,3
488914,3
488915,3
488916,3
488917,3
488920,3
488922,3
488927,3
488928,3
488936,3
488937,3
488938,3
488943,3
488944,3
488954,3
488955,3
488960,3
488964,3
488970,3
488973,3
488974,3
488975,3
488976,3
488977,3
488978,3
488979,3
488981,3
489009,3
489011,3
489012,3
489020,3
489052,3
489055,3
489056,3
489057,3
489058,3
489059,3
489060,3
489062,2
489063,3
489064,3
489100,3
489102,3
489124,3
489126,3
489127,3
489131,3
489141,3
489143,3
489156,3
489164,3
489223,3
489227,2
489228,2
489238,3
489245,3
489246,3
489252,3
489258,3
489260,3
489262,3
489263,3
489281,3
489301,3
489302,3
489304,3
489305,3
489306,3
489307,3
489321,3
489324,3
489330,3
489335,3
489336,3
489337,3
489343,3
489346,3
489348,3
489349,3
489359,3
489360,3
489403,3
489404,2
489407,3
489408,3
489409,3
489421,3
489431,3
489498,3
489502,3
489503,3
489504,3
489511,3
489513,3
489537,3
489541,3
489542,3
489543,3
489544,3
489545,3
489546,3
489548,3
489549,3
489550,3
489551,3
489552,3
489553,3
489554,3
489555,3
489556,2
489558,3
489559,3
489573,3
489581,3
489586,3
489587,3
489589,3
489598,3
489623,3
489624,3
489625,3
489626,2
489627,3
489629,3
489630,3
489631,3
489632,3
489633,3
489634,3
489636,3
489637,3
489638,3
489640,3
489641,3
489642,3
489643,3
489645,3
489653,3
489674,3
489687,3
489693,3
489700,3
489701,3
489702,3
489707,3
489709,3
489713,3
489714,3
489715,3
489766,3
489800,3
489803,3
489804,3
489806,3
489807,3
489808,3
489809,3
489810,3
489812,3
489813,3
489814,3
489822,3
489871,3
489963,3
489964,3
489966,3
489967,3
489968,3
489969,3
489970,3
489971,3
489972,3
489974,3
489975,3
489976,3
489977,3
489982,3
489983,3
489986,3
489987,3
489988,3
489989,3
489990,3
489991,3
489994,3
489995,3
489996,3
489997,3
489998,2
490001,3
490002,3
490003,3
490004,3
490005,3
490008,3
490009,3
490010,3
490011,3
490012,3
490013,3
490014,3
490018,3
490020,3
490021,3
490022,3
490024,3
490025,3
490028,3
490029,3
490030,3
490031,3
490032,3
490033,3
490034,3
490035,2
490036,3
490037,3
490038,3
490039,3
490060,3
490064,3
490068,3
490078,3
490081,3
490093,3
490097,3
490117,3
490120,3
490127,3
490128,3
490131,3
490146,2
490147,2
490175,3
490176,3
490177,3
490181,3
490182,3
490183,3
490184,3
490187,3
490190,3
490191,3
490192,3
490193,3
490194,3
490195,3
490196,3
490197,3
490201,3
490202,3
490204,3
490205,3
490206,3
490209,3
490212,3
490213,3
490214,3
490216,3
490217,3
490218,3
490219,3
490220,3
490225,3
490227,3
490229,3
490232,3
490243,3
490244,3
490248,3
490254,3
490255,3
490256,3
490259,3
490260,3
490261,3
490587,3
490677,3
490678,3
490739,3
490750,2
490751,2
490814,3
490834,3
490941,3
491233,3
491234,3
491283,3
491290,3
491292,3
491586,3
491587,3
491647,3
491708,3
491719,3
491760,3
491764,3
491799,3
491804,3
491857,3
491923,3
491924,3
491963,3
491964,3
491967,3
492055,13
492277,2
492319,3
492337,3
492345,3
492358,3
492371,3
492373,3
492420,3
492421,3
492428,3
492460,3
492486,3
492495,3
492691,3
492694,13
492697,3
492698,3
492699,3
492700,3
492701,3
492702,3
492729,3
492730,3
492731,3
492732,3
492733,3
492734,3
492735,3
492736,3
492737,3
492738,3
492745,3
492746,3
492757,13
492759,3
492825,3
493210,3
493214,3
493552,3
493602,3
493628,3
493629,13
493694,3
493756,3
493758,3
493764,3
493793,3
493874,3
493875,3
493876,3
493903,3
494057,3
494061,13
494302,3
494303,3
494306,3
494387,13
494418,3
494509,3
494822,3
494824,3
494826,3
494837,3
494981,3
495130,13
495161,13
495238,3
495241,13
495248,3
495261,3
495270,3
495279,3
495297,3
495311,13
495318,3
495325,3
495450,3
495545,3
495554,13
495585,3
496094,13
496203,2
496213,13
496214,13
496217,13
496229,3
496230,3
496231,3
497082,3
497112,3
497143,13
497600,13
497769,3
498256,13
498390,3
498560,13
498617,3
498651,13
498803,13
498804,13
498808,3
498809,3
499032,3
499034,3
499035,3
499484,3
499550,3
499553,3
499566,3
499631,13
499663,13
499732,13
500031,13
500032,13
500033,13
500192,3
500193,3
500194,3
500399,3
500421,3
500430,3
500431,3
500436,3
500456,13
500488,3
504538,3
505722,1
623093,13
625023,13
625307,13
626692,4
629108,3
629928,2
631270,3
631633,3
631985,4
632918,3
632919,3
632920,3
632921,3
632922,3
632923,3
632925,3
632926,3
632927,3
632928,3
632933,3
632936,3
632937,3
632939,3
632940,3
632942,3
632944,3
632947,3
632950,3
632951,3
632952,3
632953,3
632954,3
632955,3
632956,3
632957,3
632958,3
632959,3
632960,3
632961,3
632962,3
632963,3
632964,3
632965,3
632966,3
632967,3
632968,3
632969,3
632970,3
632971,3
632972,3
632973,3
632974,3
632975,3
632976,3
632977,3
632978,3
632979,3
632980,3
632981,3
632982,3
632983,3
632984,3
632985,3
632986,3
632987,3
632988,3
632989,3
632990,3
632991,3
632992,3
632993,3
632994,3
632995,3
632996,3
632997,3
632998,3
632999,3
633000,3
633001,3
633002,3
633003,3
633004,3
633005,3
633006,3
633007,3
633008,3
633009,3
633011,3
633012,3
634108,2
634759,3
635384,1
635395,1
635399,1
635400,1
635401,1
637119,3
637222,3
638131,3
638362,3
639544,3
639777,3
639778,3
639779,3
640046,3
641257,6
641448,1
643540,4
644093,3
645148,3
645778,2
646469,3
646740,3
647338,4
648354,3
648883,1
651079,13
651837,2
652416,4
652706,3
653465,13
653670,13
653726,13
653728,13
653729,13
653730,13
653738,3
653739,3
653742,3
653744,3
653753,3
653754,3
653758,3
653759,3
653760,3
653761,3
655744,2
